percentage,ML,outlier,correction,imputation,r2
10,clf,iforest,interpolation,mean,0.902121212121212
10,clf,iforest,interpolation,interpolation,0.8972727272727272
10,reg,z,drop,locf,0.8688061401100846
10,reg,z,drop,mean,0.8739373583077453
10,reg,z,drop,interpolation,0.8725851554962356
10,reg,z,locf,locf,0.7879308884733575
10,reg,z,locf,mean,0.791338318604586
10,reg,z,locf,interpolation,0.787726155636208
10,reg,z,mean,locf,0.8364342279127829
10,reg,z,mean,mean,0.8386332275231223
10,reg,z,mean,interpolation,0.8367607745364117
10,reg,z,interpolation,locf,0.7879308884733575
10,reg,z,interpolation,mean,0.8386332275231223
10,reg,z,interpolation,interpolation,0.8026807716663262
10,reg,lof,drop,locf,0.8590608130829473
10,reg,lof,drop,mean,0.8633523898189978
10,reg,lof,drop,interpolation,0.8605647791043557
10,reg,lof,locf,locf,0.8347192542083559
10,reg,lof,locf,mean,0.8372001444539274
10,reg,lof,locf,interpolation,0.8354509175013459
10,reg,lof,mean,locf,0.8470062316171251
10,reg,lof,mean,mean,0.8517980206614356
10,reg,lof,mean,interpolation,0.8480394595426165
10,reg,lof,interpolation,locf,0.8347192542083559
10,reg,lof,interpolation,mean,0.8517980206614356
10,reg,lof,interpolation,interpolation,0.8349002181590027
10,reg,iforest,drop,locf,0.8572685863939178
10,reg,iforest,drop,mean,0.8609685947691934
10,reg,iforest,drop,interpolation,0.8579186328516277
10,reg,iforest,locf,locf,0.8138269329861132
10,reg,iforest,locf,mean,0.8157800287289144
10,reg,iforest,locf,interpolation,0.8152949345245881
10,reg,iforest,mean,locf,0.8351352186974341
10,reg,iforest,mean,mean,0.8375217680193878
10,reg,iforest,mean,interpolation,0.8357500746320343
10,reg,iforest,interpolation,locf,0.8138269329861132
10,reg,iforest,interpolation,mean,0.8375217680193878
10,reg,iforest,interpolation,interpolation,0.8208104465047442
10,clf,z,drop,locf,0.9036144578313252
10,clf,z,drop,mean,0.9042485732403296
10,clf,z,drop,interpolation,0.9032974001268232
10,clf,z,locf,locf,0.8848484848484849
10,clf,z,locf,mean,0.886969696969697
10,clf,z,locf,interpolation,0.886969696969697
10,clf,z,mean,locf,0.8981818181818182
10,clf,z,mean,mean,0.8972727272727272
10,clf,z,mean,interpolation,0.8963636363636364
10,clf,z,interpolation,locf,0.8848484848484849
10,clf,z,interpolation,mean,0.8972727272727272
10,clf,z,interpolation,interpolation,0.8912121212121212
10,clf,lof,drop,locf,0.9075785582255084
10,clf,lof,drop,mean,0.9063462723351816
10,clf,lof,drop,interpolation,0.9066543438077634
10,clf,lof,locf,locf,0.8945454545454545
10,clf,lof,locf,mean,0.8963636363636364
10,clf,lof,locf,interpolation,0.8957575757575758
10,clf,lof,mean,locf,0.8951515151515151
10,clf,lof,mean,mean,0.902121212121212
10,clf,lof,mean,interpolation,0.8972727272727272
10,clf,lof,interpolation,locf,0.8945454545454545
10,clf,lof,interpolation,mean,0.902121212121212
10,clf,lof,interpolation,interpolation,0.9
10,clf,iforest,drop,locf,0.9078455790784558
10,clf,iforest,drop,mean,0.9037982565379824
10,clf,iforest,drop,interpolation,0.9059775840597758
10,clf,iforest,locf,locf,0.8921212121212121
10,clf,iforest,locf,mean,0.8987878787878788
10,clf,iforest,locf,interpolation,0.8960606060606061
10,clf,iforest,mean,locf,0.899090909090909
10,clf,iforest,mean,mean,0.9003030303030303
10,clf,iforest,mean,interpolation,0.8963636363636364
10,clf,iforest,interpolation,locf,0.8921212121212121
10,clf,iforest,interpolation,mean,0.9003030303030303
10,clf,iforest,interpolation,interpolation,0.9009090909090909
20,reg,z,drop,locf,0.8542850747494088
20,reg,z,drop,mean,0.8601281471156005
20,reg,z,drop,interpolation,0.8576737185128731
20,reg,z,locf,locf,0.7171774887181994
20,reg,z,locf,mean,0.7218271394991582
20,reg,z,locf,interpolation,0.7212104861786593
20,reg,z,mean,locf,0.7873115392662486
20,reg,z,mean,mean,0.7936529233978054
20,reg,z,mean,interpolation,0.7921993216877944
20,reg,z,interpolation,locf,0.7171774887181994
20,reg,z,interpolation,mean,0.7936529233978054
20,reg,z,interpolation,interpolation,0.7447580605255857
20,reg,lof,drop,locf,0.8440466544981533
20,reg,lof,drop,mean,0.8488613308617583
20,reg,lof,drop,interpolation,0.8487948732330275
20,reg,lof,locf,locf,0.8058060044211056
20,reg,lof,locf,mean,0.8098423343729816
20,reg,lof,locf,interpolation,0.8097671298963963
20,reg,lof,mean,locf,0.8174669708418877
20,reg,lof,mean,mean,0.8230260708980199
20,reg,lof,mean,interpolation,0.8214688545992508
20,reg,lof,interpolation,locf,0.8058060044211056
20,reg,lof,interpolation,mean,0.8230260708980199
20,reg,lof,interpolation,interpolation,0.803847715603401
20,reg,iforest,drop,locf,0.8430062942780628
20,reg,iforest,drop,mean,0.8470559230611263
20,reg,iforest,drop,interpolation,0.8468050858113574
20,reg,iforest,locf,locf,0.7797875367088368
20,reg,iforest,locf,mean,0.7824462282620243
20,reg,iforest,locf,interpolation,0.7832518948084163
20,reg,iforest,mean,locf,0.8125885102890822
20,reg,iforest,mean,mean,0.8182223742974054
20,reg,iforest,mean,interpolation,0.818271072603918
20,reg,iforest,interpolation,locf,0.7797875367088368
20,reg,iforest,interpolation,mean,0.8182223742974054
20,reg,iforest,interpolation,interpolation,0.7978059503789418
20,clf,z,drop,locf,0.8999337309476475
20,clf,z,drop,mean,0.903247183565275
20,clf,z,drop,interpolation,0.9005964214711729
20,clf,z,locf,locf,0.8663636363636363
20,clf,z,locf,mean,0.8706060606060605
20,clf,z,locf,interpolation,0.8684848484848485
20,clf,z,mean,locf,0.8748484848484849
20,clf,z,mean,mean,0.8784848484848485
20,clf,z,mean,interpolation,0.8766666666666667
20,clf,z,interpolation,locf,0.8663636363636363
20,clf,z,interpolation,mean,0.8784848484848485
20,clf,z,interpolation,interpolation,0.8763636363636363
20,clf,lof,drop,locf,0.8974438902743143
20,clf,lof,drop,mean,0.8971321695760599
20,clf,lof,drop,interpolation,0.894638403990025
20,clf,lof,locf,locf,0.8833333333333333
20,clf,lof,locf,mean,0.8893939393939394
20,clf,lof,locf,interpolation,0.8893939393939394
20,clf,lof,mean,locf,0.8833333333333333
20,clf,lof,mean,mean,0.886969696969697
20,clf,lof,mean,interpolation,0.8906060606060606
20,clf,lof,interpolation,locf,0.8833333333333333
20,clf,lof,interpolation,mean,0.886969696969697
20,clf,lof,interpolation,interpolation,0.8857575757575757
20,clf,iforest,drop,locf,0.8957345971563981
20,clf,iforest,drop,mean,0.8951026856240126
20,clf,iforest,drop,interpolation,0.8998420221169037
20,clf,iforest,locf,locf,0.88
20,clf,iforest,locf,mean,0.886969696969697
20,clf,iforest,locf,interpolation,0.8742424242424243
20,clf,iforest,mean,locf,0.8878787878787879
20,clf,iforest,mean,mean,0.8909090909090909
20,clf,iforest,mean,interpolation,0.8890909090909092
20,clf,iforest,interpolation,locf,0.88
20,clf,iforest,interpolation,mean,0.8909090909090909
20,clf,iforest,interpolation,interpolation,0.8918181818181817
20,reg,z,drop,locf,0.8390968621758725
20,reg,z,drop,mean,0.8535593761793402
20,reg,z,drop,interpolation,0.8472648610491463
20,reg,z,locf,locf,0.699732854641067
20,reg,z,locf,mean,0.7091417009461105
20,reg,z,locf,interpolation,0.7029688454278957
20,reg,z,mean,locf,0.768478701926716
20,reg,z,mean,mean,0.778679939769523
20,reg,z,mean,interpolation,0.7725970661609609
20,reg,z,interpolation,locf,0.699732854641067
20,reg,z,interpolation,mean,0.778679939769523
20,reg,z,interpolation,interpolation,0.7243197499924339
20,reg,lof,drop,locf,0.8306476060393135
20,reg,lof,drop,mean,0.8417979507431191
20,reg,lof,drop,interpolation,0.8356931465861797
20,reg,lof,locf,locf,0.7812716975480456
20,reg,lof,locf,mean,0.7942550770639768
20,reg,lof,locf,interpolation,0.7867312107456575
20,reg,lof,mean,locf,0.8079290486797769
20,reg,lof,mean,mean,0.8196219614250917
20,reg,lof,mean,interpolation,0.8143722450126183
20,reg,lof,interpolation,locf,0.7812716975480456
20,reg,lof,interpolation,mean,0.8196219614250917
20,reg,lof,interpolation,interpolation,0.7940065921974451
20,reg,iforest,drop,locf,0.8258721336535719
20,reg,iforest,drop,mean,0.8383546137315921
20,reg,iforest,drop,interpolation,0.8330186529722395
20,reg,iforest,locf,locf,0.7538340696140978
20,reg,iforest,locf,mean,0.7645598417195612
20,reg,iforest,locf,interpolation,0.7606419829367441
20,reg,iforest,mean,locf,0.7909079849030312
20,reg,iforest,mean,mean,0.8000325005014368
20,reg,iforest,mean,interpolation,0.7964622955101286
20,reg,iforest,interpolation,locf,0.7538340696140978
20,reg,iforest,interpolation,mean,0.8000325005014368
20,reg,iforest,interpolation,interpolation,0.7650067603042463
20,clf,z,drop,locf,0.896494708994709
20,clf,z,drop,mean,0.902116402116402
20,clf,z,drop,interpolation,0.90244708994709
20,clf,z,locf,locf,0.8666666666666667
20,clf,z,locf,mean,0.8742424242424243
20,clf,z,locf,interpolation,0.8684848484848485
20,clf,z,mean,locf,0.8790909090909091
20,clf,z,mean,mean,0.8757575757575757
20,clf,z,mean,interpolation,0.8748484848484849
20,clf,z,interpolation,locf,0.8666666666666667
20,clf,z,interpolation,mean,0.8757575757575757
20,clf,z,interpolation,interpolation,0.8784848484848485
20,clf,lof,drop,locf,0.898974199564812
20,clf,lof,drop,mean,0.9058128691327324
20,clf,lof,drop,interpolation,0.8943114703139571
20,clf,lof,locf,locf,0.8854545454545455
20,clf,lof,locf,mean,0.8884848484848484
20,clf,lof,locf,interpolation,0.8860606060606061
20,clf,lof,mean,locf,0.8927272727272728
20,clf,lof,mean,mean,0.8918181818181817
20,clf,lof,mean,interpolation,0.8903030303030303
20,clf,lof,interpolation,locf,0.8854545454545455
20,clf,lof,interpolation,mean,0.8918181818181817
20,clf,lof,interpolation,interpolation,0.8872727272727273
20,clf,iforest,drop,locf,0.8968454258675079
20,clf,iforest,drop,mean,0.9025236593059937
20,clf,iforest,drop,interpolation,0.895583596214511
20,clf,iforest,locf,locf,0.8809090909090909
20,clf,iforest,locf,mean,0.8887878787878788
20,clf,iforest,locf,interpolation,0.8821212121212121
20,clf,iforest,mean,locf,0.8854545454545455
20,clf,iforest,mean,mean,0.8881818181818182
20,clf,iforest,mean,interpolation,0.8833333333333333
20,clf,iforest,interpolation,locf,0.8809090909090909
20,clf,iforest,interpolation,mean,0.8881818181818182
20,clf,iforest,interpolation,interpolation,0.8784848484848485
20,reg,z,drop,locf,0.852061530328293
20,reg,z,drop,mean,0.8609459727359798
20,reg,z,drop,interpolation,0.8597964756016869
20,reg,z,locf,locf,0.7102318183214658
20,reg,z,locf,mean,0.716591820646455
20,reg,z,locf,interpolation,0.7159244969285596
20,reg,z,mean,locf,0.7739922509554635
20,reg,z,mean,mean,0.781553977988504
20,reg,z,mean,interpolation,0.7801620284468216
20,reg,z,interpolation,locf,0.7102318183214658
20,reg,z,interpolation,mean,0.781553977988504
20,reg,z,interpolation,interpolation,0.7311705063506824
20,reg,lof,drop,locf,0.8331787703547894
20,reg,lof,drop,mean,0.8419056977253191
20,reg,lof,drop,interpolation,0.8370692792708619
20,reg,lof,locf,locf,0.7878532983433362
20,reg,lof,locf,mean,0.8001357831631848
20,reg,lof,locf,interpolation,0.7959650631698933
20,reg,lof,mean,locf,0.8120972605817258
20,reg,lof,mean,mean,0.8223637006479718
20,reg,lof,mean,interpolation,0.8170971081266754
20,reg,lof,interpolation,locf,0.7878532983433362
20,reg,lof,interpolation,mean,0.8223637006479718
20,reg,lof,interpolation,interpolation,0.8052611629436149
20,reg,iforest,drop,locf,0.8354078352840342
20,reg,iforest,drop,mean,0.8421124132917255
20,reg,iforest,drop,interpolation,0.8393969947968751
20,reg,iforest,locf,locf,0.7611112004509664
20,reg,iforest,locf,mean,0.7662418869345142
20,reg,iforest,locf,interpolation,0.7659886713926682
20,reg,iforest,mean,locf,0.7943847375239006
20,reg,iforest,mean,mean,0.8030191425665054
20,reg,iforest,mean,interpolation,0.8010601931116466
20,reg,iforest,interpolation,locf,0.7611112004509664
20,reg,iforest,interpolation,mean,0.8030191425665054
20,reg,iforest,interpolation,interpolation,0.7610998704831256
20,clf,z,drop,locf,0.8998341625207296
20,clf,z,drop,mean,0.903150912106136
20,clf,z,drop,interpolation,0.903150912106136
20,clf,z,locf,locf,0.87
20,clf,z,locf,mean,0.8690909090909091
20,clf,z,locf,interpolation,0.8687878787878788
20,clf,z,mean,locf,0.8796969696969696
20,clf,z,mean,mean,0.8806060606060606
20,clf,z,mean,interpolation,0.8787878787878788
20,clf,z,interpolation,locf,0.87
20,clf,z,interpolation,mean,0.8806060606060606
20,clf,z,interpolation,interpolation,0.8736363636363637
20,clf,lof,drop,locf,0.8953271028037383
20,clf,lof,drop,mean,0.8965732087227416
20,clf,lof,drop,interpolation,0.8968847352024922
20,clf,lof,locf,locf,0.8881818181818182
20,clf,lof,locf,mean,0.8875757575757576
20,clf,lof,locf,interpolation,0.8884848484848484
20,clf,lof,mean,locf,0.8933333333333333
20,clf,lof,mean,mean,0.8890909090909092
20,clf,lof,mean,interpolation,0.8896969696969697
20,clf,lof,interpolation,locf,0.8881818181818182
20,clf,lof,interpolation,mean,0.8890909090909092
20,clf,lof,interpolation,interpolation,0.8863636363636365
20,clf,iforest,drop,locf,0.8950206152870283
20,clf,iforest,drop,mean,0.891849032667301
20,clf,iforest,drop,interpolation,0.8978750396447828
20,clf,iforest,locf,locf,0.8772727272727273
20,clf,iforest,locf,mean,0.8803030303030304
20,clf,iforest,locf,interpolation,0.8736363636363637
20,clf,iforest,mean,locf,0.8812121212121212
20,clf,iforest,mean,mean,0.8803030303030304
20,clf,iforest,mean,interpolation,0.8836363636363637
20,clf,iforest,interpolation,locf,0.8772727272727273
20,clf,iforest,interpolation,mean,0.8803030303030304
20,clf,iforest,interpolation,interpolation,0.8727272727272727
20,reg,z,drop,locf,0.8462918501490428
20,reg,z,drop,mean,0.8599586638436906
20,reg,z,drop,interpolation,0.8534729796612976
20,reg,z,locf,locf,0.7116999878887362
20,reg,z,locf,mean,0.7202275609856847
20,reg,z,locf,interpolation,0.7159820199602123
20,reg,z,mean,locf,0.7746609884808711
20,reg,z,mean,mean,0.7848803910577666
20,reg,z,mean,interpolation,0.7801094465719988
20,reg,z,interpolation,locf,0.7116999878887362
20,reg,z,interpolation,mean,0.7848803910577666
20,reg,z,interpolation,interpolation,0.7329539633744543
20,reg,lof,drop,locf,0.835164171412462
20,reg,lof,drop,mean,0.8470720537371461
20,reg,lof,drop,interpolation,0.8396602632731436
20,reg,lof,locf,locf,0.7889132998548418
20,reg,lof,locf,mean,0.8012150028353605
20,reg,lof,locf,interpolation,0.7947793087790005
20,reg,lof,mean,locf,0.8118967472292902
20,reg,lof,mean,mean,0.8217222596250329
20,reg,lof,mean,interpolation,0.8167507638047357
20,reg,lof,interpolation,locf,0.7889132998548418
20,reg,lof,interpolation,mean,0.8217222596250329
20,reg,lof,interpolation,interpolation,0.7895904304691025
20,reg,iforest,drop,locf,0.8323400695607012
20,reg,iforest,drop,mean,0.84483057223694
20,reg,iforest,drop,interpolation,0.8391050593772933
20,reg,iforest,locf,locf,0.7652942764383209
20,reg,iforest,locf,mean,0.7787292203487459
20,reg,iforest,locf,interpolation,0.7722637985973319
20,reg,iforest,mean,locf,0.8005076958919131
20,reg,iforest,mean,mean,0.8124492475124817
20,reg,iforest,mean,interpolation,0.8068352359134623
20,reg,iforest,interpolation,locf,0.7652942764383209
20,reg,iforest,interpolation,mean,0.8124492475124817
20,reg,iforest,interpolation,interpolation,0.7689581993004411
20,clf,z,drop,locf,0.8984400929306339
20,clf,z,drop,mean,0.8984400929306339
20,clf,z,drop,interpolation,0.8957849319615002
20,clf,z,locf,locf,0.8615151515151516
20,clf,z,locf,mean,0.8675757575757574
20,clf,z,locf,interpolation,0.8666666666666667
20,clf,z,mean,locf,0.8778787878787879
20,clf,z,mean,mean,0.8827272727272728
20,clf,z,mean,interpolation,0.8742424242424243
20,clf,z,interpolation,locf,0.8615151515151516
20,clf,z,interpolation,mean,0.8827272727272728
20,clf,z,interpolation,interpolation,0.8736363636363637
20,clf,lof,drop,locf,0.889618511569731
20,clf,lof,drop,mean,0.900562851782364
20,clf,lof,drop,interpolation,0.8986866791744841
20,clf,lof,locf,locf,0.8848484848484849
20,clf,lof,locf,mean,0.8854545454545455
20,clf,lof,locf,interpolation,0.8857575757575757
20,clf,lof,mean,locf,0.8884848484848484
20,clf,lof,mean,mean,0.8875757575757576
20,clf,lof,mean,interpolation,0.8881818181818182
20,clf,lof,interpolation,locf,0.8848484848484849
20,clf,lof,interpolation,mean,0.8875757575757576
20,clf,lof,interpolation,interpolation,0.8812121212121212
20,clf,iforest,drop,locf,0.8900158478605388
20,clf,iforest,drop,mean,0.8969889064976229
20,clf,iforest,drop,interpolation,0.8944532488114104
20,clf,iforest,locf,locf,0.8842424242424243
20,clf,iforest,locf,mean,0.88
20,clf,iforest,locf,interpolation,0.8806060606060606
20,clf,iforest,mean,locf,0.8896969696969697
20,clf,iforest,mean,mean,0.8872727272727273
20,clf,iforest,mean,interpolation,0.8851515151515151
20,clf,iforest,interpolation,locf,0.8842424242424243
20,clf,iforest,interpolation,mean,0.8872727272727273
20,clf,iforest,interpolation,interpolation,0.8796969696969696
20,reg,z,drop,locf,0.848570355891411
20,reg,z,drop,mean,0.861273736039782
20,reg,z,drop,interpolation,0.8546300546874912
20,reg,z,locf,locf,0.700364428226449
20,reg,z,locf,mean,0.710690399414003
20,reg,z,locf,interpolation,0.7047670318824915
20,reg,z,mean,locf,0.7778153247477968
20,reg,z,mean,mean,0.789535262075501
20,reg,z,mean,interpolation,0.7843157389635528
20,reg,z,interpolation,locf,0.700364428226449
20,reg,z,interpolation,mean,0.789535262075501
20,reg,z,interpolation,interpolation,0.7258005255115656
20,reg,lof,drop,locf,0.8294097069057685
20,reg,lof,drop,mean,0.8453037507247275
20,reg,lof,drop,interpolation,0.8361883616784354
20,reg,lof,locf,locf,0.7797925137951103
20,reg,lof,locf,mean,0.7930659643888482
20,reg,lof,locf,interpolation,0.7852476498646714
20,reg,lof,mean,locf,0.805055273370029
20,reg,lof,mean,mean,0.8194456261306042
20,reg,lof,mean,interpolation,0.8104254543556311
20,reg,lof,interpolation,locf,0.7797925137951103
20,reg,lof,interpolation,mean,0.8194456261306042
20,reg,lof,interpolation,interpolation,0.786122355989642
20,reg,iforest,drop,locf,0.8263781816020839
20,reg,iforest,drop,mean,0.8391734894803136
20,reg,iforest,drop,interpolation,0.832407054302132
20,reg,iforest,locf,locf,0.7547148387557937
20,reg,iforest,locf,mean,0.7664614595297916
20,reg,iforest,locf,interpolation,0.7596226430719545
20,reg,iforest,mean,locf,0.7941323473655371
20,reg,iforest,mean,mean,0.8063072515194604
20,reg,iforest,mean,interpolation,0.7986268964657832
20,reg,iforest,interpolation,locf,0.7547148387557937
20,reg,iforest,interpolation,mean,0.8063072515194604
20,reg,iforest,interpolation,interpolation,0.7673406272199346
20,clf,z,drop,locf,0.8986037234042553
20,clf,z,drop,mean,0.9075797872340424
20,clf,z,drop,interpolation,0.905252659574468
20,clf,z,locf,locf,0.8560606060606061
20,clf,z,locf,mean,0.8627272727272727
20,clf,z,locf,interpolation,0.8666666666666667
20,clf,z,mean,locf,0.873030303030303
20,clf,z,mean,mean,0.8812121212121212
20,clf,z,mean,interpolation,0.8763636363636363
20,clf,z,interpolation,locf,0.8560606060606061
20,clf,z,interpolation,mean,0.8812121212121212
20,clf,z,interpolation,interpolation,0.8693939393939394
20,clf,lof,drop,locf,0.8946712371455282
20,clf,lof,drop,mean,0.9024618261140542
20,clf,lof,drop,interpolation,0.8952944842630103
20,clf,lof,locf,locf,0.8890909090909092
20,clf,lof,locf,mean,0.8857575757575757
20,clf,lof,locf,interpolation,0.8851515151515151
20,clf,lof,mean,locf,0.8842424242424243
20,clf,lof,mean,mean,0.8875757575757576
20,clf,lof,mean,interpolation,0.8884848484848484
20,clf,lof,interpolation,locf,0.8890909090909092
20,clf,lof,interpolation,mean,0.8875757575757576
20,clf,lof,interpolation,interpolation,0.8875757575757576
20,clf,iforest,drop,locf,0.891729797979798
20,clf,iforest,drop,mean,0.8923611111111112
20,clf,iforest,drop,interpolation,0.8986742424242424
20,clf,iforest,locf,locf,0.8760606060606061
20,clf,iforest,locf,mean,0.8748484848484849
20,clf,iforest,locf,interpolation,0.8739393939393939
20,clf,iforest,mean,locf,0.8809090909090909
20,clf,iforest,mean,mean,0.8851515151515151
20,clf,iforest,mean,interpolation,0.8803030303030304
20,clf,iforest,interpolation,locf,0.8760606060606061
20,clf,iforest,interpolation,mean,0.8851515151515151
20,clf,iforest,interpolation,interpolation,0.8815151515151515
20,reg,z,drop,locf,0.8489698429935835
20,reg,z,drop,mean,0.8579314003424596
20,reg,z,drop,interpolation,0.8541597847267715
20,reg,z,locf,locf,0.7309275740690435
20,reg,z,locf,mean,0.7396978503344767
20,reg,z,locf,interpolation,0.7357950282516244
20,reg,z,mean,locf,0.7848831747327251
20,reg,z,mean,mean,0.7936731917520062
20,reg,z,mean,interpolation,0.7882483053882903
20,reg,z,interpolation,locf,0.7309275740690435
20,reg,z,interpolation,mean,0.7936731917520062
20,reg,z,interpolation,interpolation,0.7523816736067768
20,reg,lof,drop,locf,0.8342084608700293
20,reg,lof,drop,mean,0.8465840688207241
20,reg,lof,drop,interpolation,0.8404468525968508
20,reg,lof,locf,locf,0.7818863685169279
20,reg,lof,locf,mean,0.7928468927985056
20,reg,lof,locf,interpolation,0.7861333011970123
20,reg,lof,mean,locf,0.8049616171150613
20,reg,lof,mean,mean,0.8172012548280184
20,reg,lof,mean,interpolation,0.8119674331990393
20,reg,lof,interpolation,locf,0.7818863685169279
20,reg,lof,interpolation,mean,0.8172012548280184
20,reg,lof,interpolation,interpolation,0.7908143054726918
20,reg,iforest,drop,locf,0.8367591294478547
20,reg,iforest,drop,mean,0.8464081645167797
20,reg,iforest,drop,interpolation,0.8427299552582727
20,reg,iforest,locf,locf,0.7714909527636851
20,reg,iforest,locf,mean,0.7815173184447742
20,reg,iforest,locf,interpolation,0.7763468265200975
20,reg,iforest,mean,locf,0.8002615305104156
20,reg,iforest,mean,mean,0.8094987821071482
20,reg,iforest,mean,interpolation,0.805791973496524
20,reg,iforest,interpolation,locf,0.7714909527636851
20,reg,iforest,interpolation,mean,0.8094987821071482
20,reg,iforest,interpolation,interpolation,0.7864930661126569
20,clf,z,drop,locf,0.8964487222037836
20,clf,z,drop,mean,0.9014271490209094
20,clf,z,drop,interpolation,0.9014271490209094
20,clf,z,locf,locf,0.8718181818181818
20,clf,z,locf,mean,0.8775757575757576
20,clf,z,locf,interpolation,0.8754545454545456
20,clf,z,mean,locf,0.8766666666666667
20,clf,z,mean,mean,0.883030303030303
20,clf,z,mean,interpolation,0.88
20,clf,z,interpolation,locf,0.8718181818181818
20,clf,z,interpolation,mean,0.883030303030303
20,clf,z,interpolation,interpolation,0.8757575757575757
20,clf,lof,drop,locf,0.8974438902743143
20,clf,lof,drop,mean,0.8971321695760599
20,clf,lof,drop,interpolation,0.8993142144638404
20,clf,lof,locf,locf,0.8806060606060606
20,clf,lof,locf,mean,0.8803030303030304
20,clf,lof,locf,interpolation,0.8836363636363637
20,clf,lof,mean,locf,0.8793939393939393
20,clf,lof,mean,mean,0.886969696969697
20,clf,lof,mean,interpolation,0.89
20,clf,lof,interpolation,locf,0.8806060606060606
20,clf,lof,interpolation,mean,0.886969696969697
20,clf,lof,interpolation,interpolation,0.8806060606060606
20,clf,iforest,drop,locf,0.8944532488114104
20,clf,iforest,drop,mean,0.8979397781299524
20,clf,iforest,drop,interpolation,0.8988906497622821
20,clf,iforest,locf,locf,0.8818181818181818
20,clf,iforest,locf,mean,0.8857575757575757
20,clf,iforest,locf,interpolation,0.8833333333333333
20,clf,iforest,mean,locf,0.886969696969697
20,clf,iforest,mean,mean,0.8848484848484849
20,clf,iforest,mean,interpolation,0.8845454545454545
20,clf,iforest,interpolation,locf,0.8818181818181818
20,clf,iforest,interpolation,mean,0.8848484848484849
20,clf,iforest,interpolation,interpolation,0.8815151515151515
20,reg,z,drop,locf,0.8563765651466114
20,reg,z,drop,mean,0.8643996043962097
20,reg,z,drop,interpolation,0.8623454769760771
20,reg,z,locf,locf,0.7150975378454345
20,reg,z,locf,mean,0.7238198679146148
20,reg,z,locf,interpolation,0.7178666362522719
20,reg,z,mean,locf,0.782561116158466
20,reg,z,mean,mean,0.7904164392603225
20,reg,z,mean,interpolation,0.785641419424947
20,reg,z,interpolation,locf,0.7150975378454345
20,reg,z,interpolation,mean,0.7904164392603225
20,reg,z,interpolation,interpolation,0.7335310527837955
20,reg,lof,drop,locf,0.8401091325787088
20,reg,lof,drop,mean,0.8443241353083368
20,reg,lof,drop,interpolation,0.8429960299132316
20,reg,lof,locf,locf,0.7937515939267439
20,reg,lof,locf,mean,0.7977624006774672
20,reg,lof,locf,interpolation,0.7967481693129188
20,reg,lof,mean,locf,0.8160953143933065
20,reg,lof,mean,mean,0.821175744873623
20,reg,lof,mean,interpolation,0.818669576867893
20,reg,lof,interpolation,locf,0.7937515939267439
20,reg,lof,interpolation,mean,0.821175744873623
20,reg,lof,interpolation,interpolation,0.8000139594309468
20,reg,iforest,drop,locf,0.8401832958552056
20,reg,iforest,drop,mean,0.8461162903805317
20,reg,iforest,drop,interpolation,0.8411104167644057
20,reg,iforest,locf,locf,0.7664586514360044
20,reg,iforest,locf,mean,0.7721818092217377
20,reg,iforest,locf,interpolation,0.7696029321627644
20,reg,iforest,mean,locf,0.8047427135019709
20,reg,iforest,mean,mean,0.8113850818925581
20,reg,iforest,mean,interpolation,0.8061741955451247
20,reg,iforest,interpolation,locf,0.7664586514360044
20,reg,iforest,interpolation,mean,0.8113850818925581
20,reg,iforest,interpolation,interpolation,0.7766479010757124
20,clf,z,drop,locf,0.8971619365609349
20,clf,z,drop,mean,0.9025041736227044
20,clf,z,drop,interpolation,0.9068447412353924
20,clf,z,locf,locf,0.866969696969697
20,clf,z,locf,mean,0.8715151515151515
20,clf,z,locf,interpolation,0.8703030303030304
20,clf,z,mean,locf,0.8736363636363637
20,clf,z,mean,mean,0.8766666666666667
20,clf,z,mean,interpolation,0.8793939393939393
20,clf,z,interpolation,locf,0.866969696969697
20,clf,z,interpolation,mean,0.8766666666666667
20,clf,z,interpolation,interpolation,0.8733333333333333
20,clf,lof,drop,locf,0.8952618453865336
20,clf,lof,drop,mean,0.8993142144638404
20,clf,lof,drop,interpolation,0.8862219451371571
20,clf,lof,locf,locf,0.8781818181818182
20,clf,lof,locf,mean,0.8881818181818182
20,clf,lof,locf,interpolation,0.8836363636363637
20,clf,lof,mean,locf,0.8872727272727273
20,clf,lof,mean,mean,0.8906060606060606
20,clf,lof,mean,interpolation,0.8893939393939394
20,clf,lof,interpolation,locf,0.8781818181818182
20,clf,lof,interpolation,mean,0.8906060606060606
20,clf,lof,interpolation,interpolation,0.8896969696969697
20,clf,iforest,drop,locf,0.8954559898315856
20,clf,iforest,drop,mean,0.897998093422307
20,clf,iforest,drop,interpolation,0.8910073085478233
20,clf,iforest,locf,locf,0.8778787878787879
20,clf,iforest,locf,mean,0.8848484848484849
20,clf,iforest,locf,interpolation,0.8796969696969696
20,clf,iforest,mean,locf,0.8778787878787879
20,clf,iforest,mean,mean,0.8866666666666667
20,clf,iforest,mean,interpolation,0.8836363636363637
20,clf,iforest,interpolation,locf,0.8778787878787879
20,clf,iforest,interpolation,mean,0.8866666666666667
20,clf,iforest,interpolation,interpolation,0.8784848484848485
20,reg,z,drop,locf,0.848584978870794
20,reg,z,drop,mean,0.8602624854945556
20,reg,z,drop,interpolation,0.854334269900784
20,reg,z,locf,locf,0.7173229584132892
