percentage,ML,outlier,correction,imputation,r2
10,clf,iforest,mean,interpolation,0.8948484848484849
10,clf,iforest,interpolation,interpolation,0.8978787878787878
10,reg,z,drop,locf,0.8715247481477808
10,reg,z,locf,locf,0.7870703417857184
10,reg,z,mean,locf,0.835434465944546
10,reg,z,interpolation,locf,0.8351233143671525
10,reg,lof,drop,locf,0.8606424310636223
10,reg,lof,locf,locf,0.8334376320118204
10,reg,lof,mean,locf,0.8472261011293202
10,reg,lof,interpolation,locf,0.8482359163427544
10,reg,iforest,drop,locf,0.8582226656605295
10,reg,iforest,locf,locf,0.8251943982364024
10,reg,iforest,mean,locf,0.8417137797199545
10,reg,iforest,interpolation,locf,0.8424140696407176
10,reg,z,drop,mean,0.8736963966647545
10,reg,z,locf,mean,0.7918522287033358
10,reg,z,mean,mean,0.8380077691477343
10,reg,z,interpolation,mean,0.8392546768774697
10,reg,lof,drop,mean,0.8632067406549003
10,reg,lof,locf,mean,0.8376495958771129
10,reg,lof,mean,mean,0.8514924234681476
10,reg,lof,interpolation,mean,0.8515730969649786
10,reg,iforest,drop,mean,0.8613090800547012
10,reg,iforest,locf,mean,0.8298055330419261
10,reg,iforest,mean,mean,0.8449021790631047
10,reg,iforest,interpolation,mean,0.8456561828642205
10,reg,z,drop,interpolation,0.8742219840428391
10,reg,z,locf,interpolation,0.7891628259099768
10,reg,z,mean,interpolation,0.8370565808223869
10,reg,z,interpolation,interpolation,0.8368245998838042
10,reg,lof,drop,interpolation,0.8639914512366952
10,reg,lof,locf,interpolation,0.836984271508127
10,reg,lof,mean,interpolation,0.8486956126152786
10,reg,lof,interpolation,interpolation,0.8485887289608174
10,reg,iforest,drop,interpolation,0.8609005488589231
10,reg,iforest,locf,interpolation,0.8276273640326225
10,reg,iforest,mean,interpolation,0.8419216518930025
10,reg,iforest,interpolation,interpolation,0.8426995175691497
10,clf,z,drop,locf,0.9038705583756346
10,clf,z,locf,locf,0.8878787878787879
10,clf,z,mean,locf,0.8954545454545455
10,clf,z,interpolation,locf,0.8939393939393939
10,clf,lof,drop,locf,0.903573629081947
10,clf,lof,locf,locf,0.8921212121212121
10,clf,lof,mean,locf,0.8978787878787878
10,clf,lof,interpolation,locf,0.8948484848484849
10,clf,iforest,drop,locf,0.9046144317126044
10,clf,iforest,locf,locf,0.8945454545454545
10,clf,iforest,mean,locf,0.9
10,clf,iforest,interpolation,locf,0.8993939393939394
10,clf,z,drop,mean,0.904565630944832
10,clf,z,locf,mean,0.8896969696969697
10,clf,z,mean,mean,0.8960606060606061
10,clf,z,interpolation,mean,0.8924242424242425
10,clf,lof,drop,mean,0.9081947011706716
10,clf,lof,locf,mean,0.8951515151515151
10,clf,lof,mean,mean,0.9024242424242424
10,clf,lof,interpolation,mean,0.8987878787878788
10,clf,iforest,drop,mean,0.9039950449055436
10,clf,iforest,locf,mean,0.9006060606060606
10,clf,iforest,mean,mean,0.9027272727272728
10,clf,iforest,interpolation,mean,0.8975757575757576
10,clf,z,drop,interpolation,0.9051696796701554
10,clf,z,locf,interpolation,0.8930303030303031
10,clf,z,mean,interpolation,0.8957575757575758
10,clf,z,interpolation,interpolation,0.9024242424242424
10,clf,lof,drop,interpolation,0.9066255778120184
10,clf,lof,locf,interpolation,0.8966666666666666
10,clf,lof,mean,interpolation,0.9045454545454544
10,clf,lof,interpolation,interpolation,0.9024242424242424
10,clf,iforest,drop,interpolation,0.906104741245739
10,clf,iforest,locf,interpolation,0.8936363636363637
10,clf,iforest,mean,interpolation,0.896969696969697
10,clf,iforest,interpolation,interpolation,0.8975757575757576
20,reg,z,drop,locf,0.8540660478339747
20,reg,z,locf,locf,0.716455885191797
20,reg,z,mean,locf,0.7880906985561202
20,reg,z,interpolation,locf,0.7864827002791064
20,reg,lof,drop,locf,0.8419043965611944
20,reg,lof,locf,locf,0.8063132075210901
20,reg,lof,mean,locf,0.8158989580485756
20,reg,lof,interpolation,locf,0.8162166356372414
20,reg,iforest,drop,locf,0.839411290503843
20,reg,iforest,locf,locf,0.7788386279174103
20,reg,iforest,mean,locf,0.8119548904965075
20,reg,iforest,interpolation,locf,0.8127351410682949
20,reg,z,drop,mean,0.8596843371698704
20,reg,z,locf,mean,0.7189321332663645
20,reg,z,mean,mean,0.7932640422700843
20,reg,z,interpolation,mean,0.7950616642173058
20,reg,lof,drop,mean,0.8492127913283456
20,reg,lof,locf,mean,0.8093316898229108
20,reg,lof,mean,mean,0.822870374848884
20,reg,lof,interpolation,mean,0.8249838440845632
20,reg,iforest,drop,mean,0.8456195691395344
20,reg,iforest,locf,mean,0.7830976358178018
20,reg,iforest,mean,mean,0.8183537968411843
20,reg,iforest,interpolation,mean,0.8191432600329674
20,reg,z,drop,interpolation,0.8598253538612017
20,reg,z,locf,interpolation,0.7190959211604404
20,reg,z,mean,interpolation,0.7906907185470688
20,reg,z,interpolation,interpolation,0.7903232882094724
20,reg,lof,drop,interpolation,0.8489555893255337
20,reg,lof,locf,interpolation,0.808768206393542
20,reg,lof,mean,interpolation,0.8208524471488863
20,reg,lof,interpolation,interpolation,0.8238047312798816
20,reg,iforest,drop,interpolation,0.8472900800696009
20,reg,iforest,locf,interpolation,0.7822242077761808
20,reg,iforest,mean,interpolation,0.8167344256905072
20,reg,iforest,interpolation,interpolation,0.818629729030436
20,clf,z,drop,locf,0.9007962840079629
20,clf,z,locf,locf,0.8706060606060605
20,clf,z,mean,locf,0.8796969696969696
20,clf,z,interpolation,locf,0.8739393939393939
20,clf,lof,drop,locf,0.8927011852776044
20,clf,lof,locf,locf,0.8860606060606061
20,clf,lof,mean,locf,0.8821212121212121
20,clf,lof,interpolation,locf,0.8839393939393939
20,clf,iforest,drop,locf,0.8932955618508026
20,clf,iforest,locf,locf,0.8845454545454545
20,clf,iforest,mean,locf,0.8872727272727273
20,clf,iforest,interpolation,locf,0.8887878787878788
20,clf,z,drop,mean,0.8989061982101424
20,clf,z,locf,mean,0.8684848484848485
20,clf,z,mean,mean,0.873030303030303
20,clf,z,interpolation,mean,0.8766666666666667
20,clf,lof,drop,mean,0.8993142144638404
20,clf,lof,locf,mean,0.8872727272727273
20,clf,lof,mean,mean,0.8884848484848484
20,clf,lof,interpolation,mean,0.8872727272727273
20,clf,iforest,drop,mean,0.8995908089392509
20,clf,iforest,locf,mean,0.8812121212121212
20,clf,iforest,mean,mean,0.8893939393939394
20,clf,iforest,interpolation,mean,0.8857575757575757
20,clf,z,drop,interpolation,0.9036864828960478
20,clf,z,locf,interpolation,0.8684848484848485
20,clf,z,mean,interpolation,0.8754545454545456
20,clf,z,interpolation,interpolation,0.8766666666666667
20,clf,lof,drop,interpolation,0.8945726762320648
20,clf,lof,locf,interpolation,0.8951515151515151
20,clf,lof,mean,interpolation,0.8893939393939394
20,clf,lof,interpolation,interpolation,0.8851515151515151
20,clf,iforest,drop,interpolation,0.8989294710327456
20,clf,iforest,locf,interpolation,0.883030303030303
20,clf,iforest,mean,interpolation,0.8915151515151515
20,clf,iforest,interpolation,interpolation,0.8915151515151515
20,reg,z,drop,locf,0.8420281499137019
20,reg,z,locf,locf,0.6971386446157057
20,reg,z,mean,locf,0.7666984749211883
20,reg,z,interpolation,locf,0.7671799545997233
20,reg,lof,drop,locf,0.82950926245358
20,reg,lof,locf,locf,0.7825347240274605
20,reg,lof,mean,locf,0.8076523951523381
20,reg,lof,interpolation,locf,0.810442893055525
20,reg,iforest,drop,locf,0.8259271361543725
20,reg,iforest,locf,locf,0.760943443824663
20,reg,iforest,mean,locf,0.7916003902518759
20,reg,iforest,interpolation,locf,0.7928907775014776
20,reg,z,drop,mean,0.8536008610068058
20,reg,z,locf,mean,0.71052346406459
20,reg,z,mean,mean,0.7783196553051186
20,reg,z,interpolation,mean,0.7791293634234487
20,reg,lof,drop,mean,0.8417127076420332
20,reg,lof,locf,mean,0.7961044834335338
20,reg,lof,mean,mean,0.8197518000072719
20,reg,lof,interpolation,mean,0.8220129365856261
20,reg,iforest,drop,mean,0.8408552700432605
20,reg,iforest,locf,mean,0.768502884933806
20,reg,iforest,mean,mean,0.8034896390539857
20,reg,iforest,interpolation,mean,0.8053334445433034
20,reg,z,drop,interpolation,0.847722411837702
20,reg,z,locf,interpolation,0.7053237347046037
20,reg,z,mean,interpolation,0.7722552241701999
20,reg,z,interpolation,interpolation,0.7726122872294465
20,reg,lof,drop,interpolation,0.8333504329827913
20,reg,lof,locf,interpolation,0.7905390145254133
20,reg,lof,mean,interpolation,0.814528238501098
20,reg,lof,interpolation,interpolation,0.8168555036315693
20,reg,iforest,drop,interpolation,0.831567778453396
20,reg,iforest,locf,interpolation,0.7653707112649153
20,reg,iforest,mean,interpolation,0.7977466483415672
20,reg,iforest,interpolation,interpolation,0.8018486683515076
20,clf,z,drop,locf,0.895364238410596
20,clf,z,locf,locf,0.8663636363636363
20,clf,z,mean,locf,0.876969696969697
20,clf,z,interpolation,locf,0.8784848484848485
20,clf,lof,drop,locf,0.8961765620142991
20,clf,lof,locf,locf,0.8839393939393939
20,clf,lof,mean,locf,0.8906060606060606
20,clf,lof,interpolation,locf,0.8893939393939394
20,clf,iforest,drop,locf,0.8972021376925495
20,clf,iforest,locf,locf,0.8827272727272728
20,clf,iforest,mean,locf,0.8839393939393939
20,clf,iforest,interpolation,locf,0.8821212121212121
20,clf,z,drop,mean,0.9037698412698414
20,clf,z,locf,mean,0.8657575757575757
20,clf,z,mean,mean,0.8784848484848485
20,clf,z,interpolation,mean,0.8818181818181818
20,clf,lof,drop,mean,0.9008392912651538
20,clf,lof,locf,mean,0.8906060606060606
20,clf,lof,mean,mean,0.8951515151515151
20,clf,lof,interpolation,mean,0.8933333333333333
20,clf,iforest,drop,mean,0.9016032694121344
20,clf,iforest,locf,mean,0.8872727272727273
20,clf,iforest,mean,mean,0.8893939393939394
20,clf,iforest,interpolation,mean,0.8918181818181817
20,clf,z,drop,interpolation,0.903546569439841
20,clf,z,locf,interpolation,0.87
20,clf,z,mean,interpolation,0.8818181818181818
20,clf,z,interpolation,interpolation,0.8772727272727273
20,clf,lof,drop,interpolation,0.8974199564811937
20,clf,lof,locf,interpolation,0.8845454545454545
20,clf,lof,mean,interpolation,0.89
20,clf,lof,interpolation,interpolation,0.8921212121212121
20,clf,iforest,drop,interpolation,0.8984596038981452
20,clf,iforest,locf,interpolation,0.8812121212121212
20,clf,iforest,mean,interpolation,0.883030303030303
20,clf,iforest,interpolation,interpolation,0.8872727272727273
20,reg,z,drop,locf,0.8525949916657244
20,reg,z,locf,locf,0.7089683070914305
20,reg,z,mean,locf,0.7713856624185653
20,reg,z,interpolation,locf,0.7724835088835789
20,reg,lof,drop,locf,0.830415157302685
20,reg,lof,locf,locf,0.789715301018882
20,reg,lof,mean,locf,0.8107226606310918
20,reg,lof,interpolation,locf,0.8104385584310069
20,reg,iforest,drop,locf,0.8329031122031307
20,reg,iforest,locf,locf,0.7601242107782089
20,reg,iforest,mean,locf,0.7928496129895487
20,reg,iforest,interpolation,locf,0.7954201519148144
20,reg,z,drop,mean,0.8608870781023455
20,reg,z,locf,mean,0.7191316231768811
20,reg,z,mean,mean,0.7813449387114304
20,reg,z,interpolation,mean,0.7810744065688882
20,reg,lof,drop,mean,0.8420172561004108
20,reg,lof,locf,mean,0.7968130436126876
20,reg,lof,mean,mean,0.8212726447060237
20,reg,lof,interpolation,mean,0.8222598862781876
20,reg,iforest,drop,mean,0.8427640370466917
20,reg,iforest,locf,mean,0.7723891817872631
20,reg,iforest,mean,mean,0.8040648860497187
20,reg,iforest,interpolation,mean,0.8069460935431686
20,reg,z,drop,interpolation,0.8569355090293076
20,reg,z,locf,interpolation,0.7132857522558558
20,reg,z,mean,interpolation,0.7765665282876582
20,reg,z,interpolation,interpolation,0.7770218543770311
20,reg,lof,drop,interpolation,0.8387382647226678
20,reg,lof,locf,interpolation,0.7888845774376985
20,reg,lof,mean,interpolation,0.8147103494939376
20,reg,lof,interpolation,interpolation,0.818505018434201
20,reg,iforest,drop,interpolation,0.8386918435474765
20,reg,iforest,locf,interpolation,0.7672457007930282
20,reg,iforest,mean,interpolation,0.8004894692269449
20,reg,iforest,interpolation,interpolation,0.8032296734344004
20,clf,z,drop,locf,0.903654485049834
20,clf,z,locf,locf,0.8678787878787879
20,clf,z,mean,locf,0.8751515151515151
20,clf,z,interpolation,locf,0.8760606060606061
20,clf,lof,drop,locf,0.8968526020567155
20,clf,lof,locf,locf,0.8915151515151515
20,clf,lof,mean,locf,0.8887878787878788
20,clf,lof,interpolation,locf,0.8918181818181817
20,clf,iforest,drop,locf,0.897379223239659
20,clf,iforest,locf,locf,0.8784848484848485
20,clf,iforest,mean,locf,0.8806060606060606
20,clf,iforest,interpolation,locf,0.8796969696969696
20,clf,z,drop,mean,0.9054726368159204
20,clf,z,locf,mean,0.8681818181818183
20,clf,z,mean,mean,0.8809090909090909
20,clf,z,interpolation,mean,0.8803030303030304
20,clf,lof,drop,mean,0.8928014957930821
20,clf,lof,locf,mean,0.8827272727272728
20,clf,lof,mean,mean,0.8909090909090909
20,clf,lof,interpolation,mean,0.8933333333333333
20,clf,iforest,drop,mean,0.8936237373737375
20,clf,iforest,locf,mean,0.8796969696969696
20,clf,iforest,mean,mean,0.88
20,clf,iforest,interpolation,mean,0.8836363636363637
20,clf,z,drop,interpolation,0.9045877659574468
20,clf,z,locf,interpolation,0.8690909090909091
20,clf,z,mean,interpolation,0.8763636363636363
20,clf,z,interpolation,interpolation,0.8775757575757576
20,clf,lof,drop,interpolation,0.8968204488778054
20,clf,lof,locf,interpolation,0.8875757575757576
20,clf,lof,mean,interpolation,0.8906060606060606
20,clf,lof,interpolation,interpolation,0.8921212121212121
20,clf,iforest,drop,interpolation,0.8932406822488945
20,clf,iforest,locf,interpolation,0.8833333333333333
20,clf,iforest,mean,interpolation,0.8842424242424243
20,clf,iforest,interpolation,interpolation,0.8860606060606061
20,reg,z,drop,locf,0.8467211267879172
20,reg,z,locf,locf,0.7114794431095061
20,reg,z,mean,locf,0.7718501978375033
20,reg,z,interpolation,locf,0.7734495874145927
20,reg,lof,drop,locf,0.8329200697065507
20,reg,lof,locf,locf,0.7901368968761532
20,reg,lof,mean,locf,0.8088990996526608
20,reg,lof,interpolation,locf,0.8085542929218125
20,reg,iforest,drop,locf,0.8354909347226077
20,reg,iforest,locf,locf,0.7738472597891859
20,reg,iforest,mean,locf,0.8052203726703061
20,reg,iforest,interpolation,locf,0.8051296958493352
20,reg,z,drop,mean,0.8607234211293342
20,reg,z,locf,mean,0.7220576508288397
20,reg,z,mean,mean,0.7852554148712769
20,reg,z,interpolation,mean,0.7861407876806097
20,reg,lof,drop,mean,0.847224020730288
20,reg,lof,locf,mean,0.8012826624731851
20,reg,lof,mean,mean,0.821139034752327
20,reg,lof,interpolation,mean,0.8225078009302802
20,reg,iforest,drop,mean,0.8478557314222214
20,reg,iforest,locf,mean,0.7815315849642266
20,reg,iforest,mean,mean,0.8151714142813542
20,reg,iforest,interpolation,mean,0.8164391486712892
20,reg,z,drop,interpolation,0.8531612954134561
20,reg,z,locf,interpolation,0.7183062530805358
20,reg,z,mean,interpolation,0.7761908246821794
20,reg,z,interpolation,interpolation,0.7763919021390258
20,reg,lof,drop,interpolation,0.8403776861121868
20,reg,lof,locf,interpolation,0.7972080733064124
20,reg,lof,mean,interpolation,0.8159620622451801
20,reg,lof,interpolation,interpolation,0.8150085150277535
20,reg,iforest,drop,interpolation,0.8396286585334621
20,reg,iforest,locf,interpolation,0.7784217528191827
20,reg,iforest,mean,interpolation,0.8075930609517645
20,reg,iforest,interpolation,interpolation,0.8077782742829596
20,clf,z,drop,locf,0.9035583638177586
20,clf,z,locf,locf,0.8666666666666667
20,clf,z,mean,locf,0.8684848484848485
20,clf,z,interpolation,locf,0.8809090909090909
20,clf,lof,drop,locf,0.895
20,clf,lof,locf,locf,0.8845454545454545
20,clf,lof,mean,locf,0.8863636363636365
20,clf,lof,interpolation,locf,0.8878787878787879
20,clf,iforest,drop,locf,0.8918406072106262
20,clf,iforest,locf,locf,0.8793939393939393
20,clf,iforest,mean,locf,0.8881818181818182
20,clf,iforest,interpolation,locf,0.8845454545454545
20,clf,z,drop,mean,0.9020909392631928
20,clf,z,locf,mean,0.8666666666666667
20,clf,z,mean,mean,0.8787878787878788
20,clf,z,interpolation,mean,0.8760606060606061
20,clf,lof,drop,mean,0.8986866791744841
20,clf,lof,locf,mean,0.8896969696969697
20,clf,lof,mean,mean,0.8875757575757576
20,clf,lof,interpolation,mean,0.8918181818181817
20,clf,iforest,drop,mean,0.8975332068311196
20,clf,iforest,locf,mean,0.8851515151515151
20,clf,iforest,mean,mean,0.8851515151515151
20,clf,iforest,interpolation,mean,0.8912121212121212
20,clf,z,drop,interpolation,0.903494176372712
20,clf,z,locf,interpolation,0.8551515151515151
20,clf,z,mean,interpolation,0.8784848484848485
20,clf,z,interpolation,interpolation,0.8715151515151515
20,clf,lof,drop,interpolation,0.8949343339587242
20,clf,lof,locf,interpolation,0.8836363636363637
20,clf,lof,mean,interpolation,0.8845454545454545
20,clf,lof,interpolation,interpolation,0.8875757575757576
20,clf,iforest,drop,interpolation,0.8950031625553447
20,clf,iforest,locf,interpolation,0.8806060606060606
20,clf,iforest,mean,interpolation,0.8863636363636365
20,clf,iforest,interpolation,interpolation,0.8821212121212121
20,reg,z,drop,locf,0.8481721085096067
20,reg,z,locf,locf,0.6992780312655177
20,reg,z,mean,locf,0.777097447310305
20,reg,z,interpolation,locf,0.7780155151431156
20,reg,lof,drop,locf,0.8313647854578824
20,reg,lof,locf,locf,0.781769972753873
20,reg,lof,mean,locf,0.805676251665966
20,reg,lof,interpolation,locf,0.8058478363252443
20,reg,iforest,drop,locf,0.8260296788135564
20,reg,iforest,locf,locf,0.7648086033936128
20,reg,iforest,mean,locf,0.7987621577583921
20,reg,iforest,interpolation,locf,0.7995756767067627
20,reg,z,drop,mean,0.8608929973588427
20,reg,z,locf,mean,0.7103014965159007
20,reg,z,mean,mean,0.788697736181676
20,reg,z,interpolation,mean,0.7897251764472287
20,reg,lof,drop,mean,0.8451393375930392
20,reg,lof,locf,mean,0.7940287820870991
20,reg,lof,mean,mean,0.8193267594099445
20,reg,lof,interpolation,mean,0.8203445264599485
20,reg,iforest,drop,mean,0.8402217601415298
20,reg,iforest,locf,mean,0.7774615889536416
20,reg,iforest,mean,mean,0.8114876044259189
20,reg,iforest,interpolation,mean,0.8114834992939852
20,reg,z,drop,interpolation,0.8556761808963321
20,reg,z,locf,interpolation,0.7032574156363276
20,reg,z,mean,interpolation,0.7819502604525155
20,reg,z,interpolation,interpolation,0.7816469879949092
20,reg,lof,drop,interpolation,0.8371198742963757
20,reg,lof,locf,interpolation,0.7863470019471612
20,reg,lof,mean,interpolation,0.810087050567767
20,reg,lof,interpolation,interpolation,0.8107023613869986
20,reg,iforest,drop,interpolation,0.8318957731811092
20,reg,iforest,locf,interpolation,0.7706769621755425
20,reg,iforest,mean,interpolation,0.8016958381552473
20,reg,iforest,interpolation,interpolation,0.8033743123751178
20,clf,z,drop,locf,0.8981358189081226
20,clf,z,locf,locf,0.8603030303030303
20,clf,z,mean,locf,0.8684848484848485
20,clf,z,interpolation,locf,0.8706060606060605
20,clf,lof,drop,locf,0.8965409784979744
20,clf,lof,locf,locf,0.8863636363636365
20,clf,lof,mean,locf,0.8818181818181818
20,clf,lof,interpolation,locf,0.8851515151515151
20,clf,iforest,drop,locf,0.8949355143126769
20,clf,iforest,locf,locf,0.8751515151515151
20,clf,iforest,mean,locf,0.8787878787878788
20,clf,iforest,interpolation,locf,0.8809090909090909
20,clf,z,drop,mean,0.9065513801130696
20,clf,z,locf,mean,0.8572727272727273
20,clf,z,mean,mean,0.8787878787878788
20,clf,z,interpolation,mean,0.8754545454545456
20,clf,lof,drop,mean,0.9021502025553132
20,clf,lof,locf,mean,0.8875757575757576
20,clf,lof,mean,mean,0.8866666666666667
20,clf,lof,interpolation,mean,0.8872727272727273
20,clf,iforest,drop,mean,0.9018867924528302
20,clf,iforest,locf,mean,0.8763636363636363
20,clf,iforest,mean,mean,0.8827272727272728
20,clf,iforest,interpolation,mean,0.8875757575757576
20,clf,z,drop,interpolation,0.8990336554481838
20,clf,z,locf,interpolation,0.8621212121212121
20,clf,z,mean,interpolation,0.873030303030303
20,clf,z,interpolation,interpolation,0.8745454545454546
20,clf,lof,drop,interpolation,0.8999688376441259
20,clf,lof,locf,interpolation,0.8912121212121212
20,clf,lof,mean,interpolation,0.89
20,clf,lof,interpolation,interpolation,0.8893939393939394
20,clf,iforest,drop,interpolation,0.8961284230406044
20,clf,iforest,locf,interpolation,0.88
20,clf,iforest,mean,interpolation,0.8821212121212121
20,clf,iforest,interpolation,interpolation,0.8836363636363637
20,reg,z,drop,locf,0.8478984152704203
20,reg,z,locf,locf,0.7285738929856166
20,reg,z,mean,locf,0.7847871629035151
20,reg,z,interpolation,locf,0.7811391849572946
20,reg,lof,drop,locf,0.8348804541432453
20,reg,lof,locf,locf,0.7811672382269557
20,reg,lof,mean,locf,0.8043381285982059
20,reg,lof,interpolation,locf,0.8046074611827352
20,reg,iforest,drop,locf,0.8366515991544095
20,reg,iforest,locf,locf,0.7788576540916028
20,reg,iforest,mean,locf,0.8069318338710604
20,reg,iforest,interpolation,locf,0.8068169341965401
20,reg,z,drop,mean,0.8582492229165274
20,reg,z,locf,mean,0.7409229149239465
20,reg,z,mean,mean,0.7933808684140646
20,reg,z,interpolation,mean,0.7936002523095118
20,reg,lof,drop,mean,0.8467161042776583
20,reg,lof,locf,mean,0.793053435574061
20,reg,lof,mean,mean,0.8175125329217272
20,reg,lof,interpolation,mean,0.8167102660952856
20,reg,iforest,drop,mean,0.846479391148574
20,reg,iforest,locf,mean,0.7882891294082298
20,reg,iforest,mean,mean,0.8175154124334126
20,reg,iforest,interpolation,mean,0.8176766607565648
20,reg,z,drop,interpolation,0.8542797140733649
20,reg,z,locf,interpolation,0.7342470607579502
20,reg,z,mean,interpolation,0.787969369164918
20,reg,z,interpolation,interpolation,0.7875554162799738
20,reg,lof,drop,interpolation,0.8419736770136107
20,reg,lof,locf,interpolation,0.782856513170342
20,reg,lof,mean,interpolation,0.8109570621223866
20,reg,lof,interpolation,interpolation,0.8098601241726857
20,reg,iforest,drop,interpolation,0.8412816974386633
20,reg,iforest,locf,interpolation,0.7821632434064978
20,reg,iforest,mean,interpolation,0.8110779030619026
20,reg,iforest,interpolation,interpolation,0.8114630290070838
20,clf,z,drop,locf,0.8962765957446809
20,clf,z,locf,locf,0.8712121212121212
20,clf,z,mean,locf,0.8778787878787879
20,clf,z,interpolation,locf,0.8778787878787879
20,clf,lof,drop,locf,0.8936369307548346
20,clf,lof,locf,locf,0.8827272727272728
20,clf,lof,mean,locf,0.8806060606060606
20,clf,lof,interpolation,locf,0.8860606060606061
20,clf,iforest,drop,locf,0.8982943777637398
20,clf,iforest,locf,locf,0.883030303030303
20,clf,iforest,mean,locf,0.8857575757575757
20,clf,iforest,interpolation,locf,0.8842424242424243
20,clf,z,drop,mean,0.900763358778626
20,clf,z,locf,mean,0.8733333333333333
20,clf,z,mean,mean,0.8812121212121212
20,clf,z,interpolation,mean,0.8793939393939393
20,clf,lof,drop,mean,0.8983790523690772
20,clf,lof,locf,mean,0.8915151515151515
20,clf,lof,mean,mean,0.8881818181818182
20,clf,lof,interpolation,mean,0.8863636363636365
20,clf,iforest,drop,mean,0.8982943777637398
20,clf,iforest,locf,mean,0.8884848484848484
20,clf,iforest,mean,mean,0.8942424242424243
20,clf,iforest,interpolation,mean,0.8909090909090909
20,clf,z,drop,interpolation,0.9039228723404256
20,clf,z,locf,interpolation,0.8745454545454546
20,clf,z,mean,interpolation,0.8824242424242424
20,clf,z,interpolation,interpolation,0.8809090909090909
20,clf,lof,drop,interpolation,0.8998439937597504
20,clf,lof,locf,interpolation,0.8809090909090909
20,clf,lof,mean,interpolation,0.8839393939393939
20,clf,lof,interpolation,interpolation,0.8875757575757576
20,clf,iforest,drop,interpolation,0.8950695322376738
20,clf,iforest,locf,interpolation,0.8818181818181818
20,clf,iforest,mean,interpolation,0.886969696969697
20,clf,iforest,interpolation,interpolation,0.886969696969697
20,reg,z,drop,locf,0.8572259747936635
20,reg,z,locf,locf,0.718766410929111
20,reg,z,mean,locf,0.7850413487283209
20,reg,z,interpolation,locf,0.7854350572928349
20,reg,lof,drop,locf,0.8407770746588407
20,reg,lof,locf,locf,0.793720015704486
20,reg,lof,mean,locf,0.8165589189101299
20,reg,lof,interpolation,locf,0.8165675277865148
20,reg,iforest,drop,locf,0.8372125014274883
20,reg,iforest,locf,locf,0.7778526883165975
20,reg,iforest,mean,locf,0.8100225129550322
20,reg,iforest,interpolation,locf,0.8118727227454996
20,reg,z,drop,mean,0.864607659856736
20,reg,z,locf,mean,0.7225861554185351
20,reg,z,mean,mean,0.7901828183632306
20,reg,z,interpolation,mean,0.7897466774481081
20,reg,lof,drop,mean,0.844391283787923
20,reg,lof,locf,mean,0.7975650971629389
20,reg,lof,mean,mean,0.8210778786341992
20,reg,lof,interpolation,mean,0.8221554804305088
20,reg,iforest,drop,mean,0.8446268935665133
20,reg,iforest,locf,mean,0.777967326149734
20,reg,iforest,mean,mean,0.8128762507831206
20,reg,iforest,interpolation,mean,0.8133632505948426
20,reg,z,drop,interpolation,0.8589846175658458
20,reg,z,locf,interpolation,0.7197980654296596
20,reg,z,mean,interpolation,0.7880178569109396
20,reg,z,interpolation,interpolation,0.7861291829579142
20,reg,lof,drop,interpolation,0.8418373651830466
20,reg,lof,locf,interpolation,0.7961135534137489
20,reg,lof,mean,interpolation,0.8194031116291228
20,reg,lof,interpolation,interpolation,0.8196215921788059
20,reg,iforest,drop,interpolation,0.8394858408183258
20,reg,iforest,locf,interpolation,0.7788213617590904
20,reg,iforest,mean,interpolation,0.8121318630679796
20,reg,iforest,interpolation,interpolation,0.8101282935719243
20,clf,z,drop,locf,0.9002677376171352
20,clf,z,locf,locf,0.866969696969697
20,clf,z,mean,locf,0.8733333333333333
20,clf,z,interpolation,locf,0.8751515151515151
20,clf,lof,drop,locf,0.8971000935453695
20,clf,lof,locf,locf,0.8842424242424243
20,clf,lof,mean,locf,0.8872727272727273
20,clf,lof,interpolation,locf,0.8857575757575757
20,clf,iforest,drop,locf,0.8952200063311174
20,clf,iforest,locf,locf,0.8754545454545456
20,clf,iforest,mean,locf,0.8854545454545455
20,clf,iforest,interpolation,locf,0.8896969696969697
20,clf,z,drop,mean,0.9035058430717864
20,clf,z,locf,mean,0.8696969696969697
20,clf,z,mean,mean,0.8775757575757576
20,clf,z,interpolation,mean,0.8790909090909091
20,clf,lof,drop,mean,0.9005610972568578
20,clf,lof,locf,mean,0.8906060606060606
20,clf,lof,mean,mean,0.8881818181818182
20,clf,lof,interpolation,mean,0.8918181818181817
20,clf,iforest,drop,mean,0.9005699810006333
20,clf,iforest,locf,mean,0.8842424242424243
20,clf,iforest,mean,mean,0.886969696969697
20,clf,iforest,interpolation,mean,0.8884848484848484
20,clf,z,drop,interpolation,0.899531145344943
20,clf,z,locf,interpolation,0.8684848484848485
20,clf,z,mean,interpolation,0.8754545454545456
20,clf,z,interpolation,interpolation,0.8763636363636363
20,clf,lof,drop,interpolation,0.8958203368683718
20,clf,lof,locf,interpolation,0.8860606060606061
20,clf,lof,mean,interpolation,0.8845454545454545
20,clf,lof,interpolation,interpolation,0.8887878787878788
20,clf,iforest,drop,interpolation,0.89927146024707
20,clf,iforest,locf,interpolation,0.8815151515151515
20,clf,iforest,mean,interpolation,0.8860606060606061
20,clf,iforest,interpolation,interpolation,0.8851515151515151
20,reg,z,drop,locf,0.8484211700381087
20,reg,z,locf,locf,0.7143135098304536
20,reg,z,mean,locf,0.7825493234006523
20,reg,z,interpolation,locf,0.783239252108072
