percentage,ML,outlier,imputation,r2
40,reg,z,mean,0.5721871962252879
40,reg,z,interpolation,0.4492352988862395
40,reg,lof,drop,0.7642894810168266
40,reg,lof,locf,0.6421817939988586
40,reg,lof,mean,0.7035436690551911
40,reg,lof,interpolation,0.6624454944613549
40,reg,iforest,drop,0.7592690320185633
40,reg,iforest,locf,0.6167698641283264
40,reg,iforest,mean,0.6825666668190191
40,reg,iforest,interpolation,0.634293529426837
40,clf,z,drop,0.8851756640959726
40,clf,z,locf,0.7766666666666666
40,clf,z,mean,0.8033333333333333
40,clf,z,interpolation,0.7890909090909091
40,clf,lof,drop,0.8750828363154407
40,clf,lof,locf,0.8424242424242424
40,clf,lof,mean,0.8521212121212122
40,clf,lof,interpolation,0.8484848484848486
40,clf,iforest,drop,0.8628437290409121
40,clf,iforest,locf,0.8336363636363636
40,clf,iforest,mean,0.8421212121212122
40,clf,iforest,interpolation,0.8369696969696969
40,reg,z,drop,0.8175465333246229
40,reg,z,locf,0.406572729598014
40,reg,z,mean,0.5776944718179077
40,reg,z,interpolation,0.4596729592844277
40,reg,lof,drop,0.7710843045103852
40,reg,lof,locf,0.6398266441620107
40,reg,lof,mean,0.7042102210274066
40,reg,lof,interpolation,0.6600976725058181
40,reg,iforest,drop,0.7685577402705482
40,reg,iforest,locf,0.6453638468901708
40,reg,iforest,mean,0.6964503169165901
40,reg,iforest,interpolation,0.6414010974520394
40,clf,z,drop,0.8884598884598884
40,clf,z,locf,0.7851515151515152
40,clf,z,mean,0.8151515151515152
40,clf,z,interpolation,0.7993939393939394
40,clf,lof,drop,0.875743555849306
40,clf,lof,locf,0.8442424242424243
40,clf,lof,mean,0.8472727272727273
40,clf,lof,interpolation,0.8493939393939394
40,clf,iforest,drop,0.8721980595516895
40,clf,iforest,locf,0.8366666666666667
40,clf,iforest,mean,0.8378787878787879
40,clf,iforest,interpolation,0.8360606060606062
40,reg,z,drop,0.825719606707392
40,reg,z,locf,0.4110718392177397
40,reg,z,mean,0.5856177819050656
40,reg,z,interpolation,0.4582440204047081
40,reg,lof,drop,0.7711073932978533
40,reg,lof,locf,0.6538009043347597
40,reg,lof,mean,0.71461371076262
40,reg,lof,interpolation,0.6652177248424663
40,reg,iforest,drop,0.7708988347528772
40,reg,iforest,locf,0.6206637579855603
40,reg,iforest,mean,0.6898884751468985
40,reg,iforest,interpolation,0.6341105236548823
40,clf,z,drop,0.8950777202072538
40,clf,z,locf,0.7790909090909091
40,clf,z,mean,0.8072727272727273
40,clf,z,interpolation,0.7963636363636364
40,clf,lof,drop,0.8725945587259456
40,clf,lof,locf,0.843939393939394
40,clf,lof,mean,0.8554545454545455
40,clf,lof,interpolation,0.8536363636363635
40,clf,iforest,drop,0.8740765614506382
40,clf,iforest,locf,0.8396969696969697
40,clf,iforest,mean,0.8466666666666667
40,clf,iforest,interpolation,0.8436363636363636
40,reg,z,drop,0.8185735694972541
40,reg,z,locf,0.4184756658462312
40,reg,z,mean,0.5748365089872649
40,reg,z,interpolation,0.4597931461699469
40,reg,lof,drop,0.7731307645639274
40,reg,lof,locf,0.6597380319850714
40,reg,lof,mean,0.7032194922142735
40,reg,lof,interpolation,0.6587916679847828
40,reg,iforest,drop,0.7676671504309001
40,reg,iforest,locf,0.6436940207943437
40,reg,iforest,mean,0.6838804159205423
40,reg,iforest,interpolation,0.6506532095829447
40,clf,z,drop,0.9005998286203942
40,clf,z,locf,0.7854545454545454
40,clf,z,mean,0.8145454545454546
40,clf,z,interpolation,0.796060606060606
40,clf,lof,drop,0.873966258683427
40,clf,lof,locf,0.8454545454545455
40,clf,lof,mean,0.8493939393939394
40,clf,lof,interpolation,0.8460606060606061
40,clf,iforest,drop,0.8754615642833166
40,clf,iforest,locf,0.8436363636363636
40,clf,iforest,mean,0.8503030303030303
40,clf,iforest,interpolation,0.8539393939393939
40,reg,z,drop,0.8253751099600101
40,reg,z,locf,0.4111519074666836
40,reg,z,mean,0.5668113578955896
40,reg,z,interpolation,0.4594129029347927
40,reg,lof,drop,0.7749039862144235
40,reg,lof,locf,0.6578301880685511
40,reg,lof,mean,0.7101966289775528
40,reg,lof,interpolation,0.6594891218110228
40,reg,iforest,drop,0.77053852652705
40,reg,iforest,locf,0.621472980029702
40,reg,iforest,mean,0.6898321321245566
40,reg,iforest,interpolation,0.6344672598293926
40,clf,z,drop,0.8855060034305319
40,clf,z,locf,0.7833333333333333
40,clf,z,mean,0.8148484848484848
40,clf,z,interpolation,0.7954545454545455
40,clf,lof,drop,0.8740079365079365
40,clf,lof,locf,0.8418181818181818
40,clf,lof,mean,0.8466666666666667
40,clf,lof,interpolation,0.8493939393939394
40,clf,iforest,drop,0.8737864077669902
40,clf,iforest,locf,0.8354545454545454
40,clf,iforest,mean,0.8466666666666667
40,clf,iforest,interpolation,0.843939393939394
40,reg,z,drop,0.8318624844845621
40,reg,z,locf,0.4194622997135421
40,reg,z,mean,0.5853955199606834
40,reg,z,interpolation,0.4610524395132642
40,reg,lof,drop,0.7820268830582473
40,reg,lof,locf,0.6573765107889687
40,reg,lof,mean,0.7156708528113132
40,reg,lof,interpolation,0.661624653744177
40,reg,iforest,drop,0.770760425390219
40,reg,iforest,locf,0.6369906647189225
40,reg,iforest,mean,0.7004753708477123
40,reg,iforest,interpolation,0.642376155794701
40,clf,z,drop,0.8978540772532189
40,clf,z,locf,0.7793939393939395
40,clf,z,mean,0.813030303030303
40,clf,z,interpolation,0.7975757575757576
40,clf,lof,drop,0.8723474801061007
40,clf,lof,locf,0.8451515151515151
40,clf,lof,mean,0.8503030303030303
40,clf,lof,interpolation,0.8493939393939394
40,clf,iforest,drop,0.8742876299027824
40,clf,iforest,locf,0.8409090909090909
40,clf,iforest,mean,0.843939393939394
40,clf,iforest,interpolation,0.8451515151515151
40,reg,z,drop,0.8207696677483973
40,reg,z,locf,0.4167296924540425
40,reg,z,mean,0.5833385304356822
40,reg,z,interpolation,0.4683241800962365
40,reg,lof,drop,0.7670303689035394
40,reg,lof,locf,0.6482322116814974
40,reg,lof,mean,0.701413986015278
40,reg,lof,interpolation,0.6603900636531366
40,reg,iforest,drop,0.7568496272080373
40,reg,iforest,locf,0.6337835526598523
40,reg,iforest,mean,0.6916632159462272
40,reg,iforest,interpolation,0.6550568144295859
40,clf,z,drop,0.8899913718723038
40,clf,z,locf,0.7857575757575758
40,clf,z,mean,0.8118181818181818
40,clf,z,interpolation,0.8003030303030303
40,clf,lof,drop,0.8696658948064836
40,clf,lof,locf,0.8421212121212122
40,clf,lof,mean,0.8496969696969697
40,clf,lof,interpolation,0.8484848484848486
40,clf,iforest,drop,0.866308364124958
40,clf,iforest,locf,0.8303030303030303
40,clf,iforest,mean,0.8445454545454546
40,clf,iforest,interpolation,0.8406060606060606
50,reg,z,drop,0.8113441509577971
50,reg,z,locf,0.3622661227244446
50,reg,z,mean,0.53883901697551
50,reg,z,interpolation,0.4225804999590169
50,reg,lof,drop,0.7606185754933422
50,reg,lof,locf,0.6355907567122145
50,reg,lof,mean,0.6951120783672988
50,reg,lof,interpolation,0.6549002392237077
50,reg,iforest,drop,0.7522526233190904
50,reg,iforest,locf,0.6180643269706831
50,reg,iforest,mean,0.6821410849769727
50,reg,iforest,interpolation,0.6259997797523646
50,clf,z,drop,0.8839907192575406
50,clf,z,locf,0.7584848484848485
50,clf,z,mean,0.7951515151515152
50,clf,z,interpolation,0.773030303030303
50,clf,lof,drop,0.8687541638907396
50,clf,lof,locf,0.8363636363636363
50,clf,lof,mean,0.8484848484848486
50,clf,lof,interpolation,0.8472727272727273
50,clf,iforest,drop,0.8676075268817204
50,clf,iforest,locf,0.8321212121212122
50,clf,iforest,mean,0.8445454545454546
50,clf,iforest,interpolation,0.8333333333333334
50,reg,z,drop,0.7993635082468136
50,reg,z,locf,0.331874146569478
50,reg,z,mean,0.5259946758508952
50,reg,z,interpolation,0.3822419778568883
50,reg,lof,drop,0.7526257775039407
50,reg,lof,locf,0.635343395869902
50,reg,lof,mean,0.6826587809791125
50,reg,lof,interpolation,0.6320695546148334
50,reg,iforest,drop,0.7479356867372945
50,reg,iforest,locf,0.6047775898389132
50,reg,iforest,mean,0.6647207521356489
50,reg,iforest,interpolation,0.6061166773595505
50,clf,z,drop,0.8788018433179724
50,clf,z,locf,0.7572727272727273
50,clf,z,mean,0.7990909090909091
50,clf,z,interpolation,0.7769696969696969
50,clf,lof,drop,0.8625166444740346
50,clf,lof,locf,0.8278787878787879
50,clf,lof,mean,0.8378787878787879
50,clf,lof,interpolation,0.8403030303030303
50,clf,iforest,drop,0.8523873570948218
50,clf,iforest,locf,0.828181818181818
50,clf,iforest,mean,0.8296969696969696
50,clf,iforest,interpolation,0.8257575757575757
50,reg,z,drop,0.7988203033757274
50,reg,z,locf,0.3152467363914448
50,reg,z,mean,0.5168247612560106
50,reg,z,interpolation,0.3596471753780083
50,reg,lof,drop,0.7482686311380049
50,reg,lof,locf,0.6292307766646733
50,reg,lof,mean,0.6798817622629333
50,reg,lof,interpolation,0.6338083085558756
50,reg,iforest,drop,0.7479929147381428
50,reg,iforest,locf,0.6071358995812767
50,reg,iforest,mean,0.672225034802709
50,reg,iforest,interpolation,0.6179810914718731
50,clf,z,drop,0.8785780240073869
50,clf,z,locf,0.7575757575757576
50,clf,z,mean,0.7848484848484848
50,clf,z,interpolation,0.7639393939393939
50,clf,lof,drop,0.8507758336084517
50,clf,lof,locf,0.8287878787878787
50,clf,lof,mean,0.8366666666666667
50,clf,lof,interpolation,0.8309090909090909
50,clf,iforest,drop,0.854606365159129
50,clf,iforest,locf,0.8184848484848485
50,clf,iforest,mean,0.8312121212121212
50,clf,iforest,interpolation,0.8309090909090909
50,reg,z,drop,0.8072793865862596
50,reg,z,locf,0.3377000659260405
50,reg,z,mean,0.5335490709681942
50,reg,z,interpolation,0.4024499431746073
50,reg,lof,drop,0.750528808863612
50,reg,lof,locf,0.6411765198985007
50,reg,lof,mean,0.6927555028618789
50,reg,lof,interpolation,0.6498141166325496
50,reg,iforest,drop,0.7410876638691501
50,reg,iforest,locf,0.6025363306361622
50,reg,iforest,mean,0.6663457510976962
50,reg,iforest,interpolation,0.6073427334485191
50,clf,z,drop,0.8704902867715079
50,clf,z,locf,0.7557575757575757
50,clf,z,mean,0.7975757575757576
50,clf,z,interpolation,0.7812121212121212
50,clf,lof,drop,0.8544973544973545
50,clf,lof,locf,0.8257575757575757
50,clf,lof,mean,0.8369696969696969
50,clf,lof,interpolation,0.8351515151515152
50,clf,iforest,drop,0.8510494245091401
50,clf,iforest,locf,0.8190909090909091
50,clf,iforest,mean,0.8251515151515152
50,clf,iforest,interpolation,0.8263636363636364
50,reg,z,drop,0.8000406307023837
50,reg,z,locf,0.3462587336305954
50,reg,z,mean,0.5143296847054988
50,reg,z,interpolation,0.383173251531399
50,reg,lof,drop,0.7455298873950706
50,reg,lof,locf,0.6209811503348581
50,reg,lof,mean,0.6811807406819945
50,reg,lof,interpolation,0.6320347351105771
50,reg,iforest,drop,0.7400759737312418
50,reg,iforest,locf,0.5892859973322413
50,reg,iforest,mean,0.6657140694817392
50,reg,iforest,interpolation,0.6072703771549821
50,clf,z,drop,0.8755186721991701
50,clf,z,locf,0.7584848484848485
50,clf,z,mean,0.796060606060606
50,clf,z,interpolation,0.7684848484848484
50,clf,lof,drop,0.8558558558558559
50,clf,lof,locf,0.8287878787878787
50,clf,lof,mean,0.8351515151515152
50,clf,lof,interpolation,0.8327272727272728
50,clf,iforest,drop,0.8557983193277311
50,clf,iforest,locf,0.8184848484848485
50,clf,iforest,mean,0.8278787878787879
50,clf,iforest,interpolation,0.8203030303030303
50,reg,z,drop,0.8037622279037776
50,reg,z,locf,0.330510587697653
50,reg,z,mean,0.5227431407913026
50,reg,z,interpolation,0.3825188188859479
50,reg,lof,drop,0.7495595593497182
50,reg,lof,locf,0.6480277884477322
50,reg,lof,mean,0.6903347657568539
50,reg,lof,interpolation,0.6513365339940097
50,reg,iforest,drop,0.7519303338488122
50,reg,iforest,locf,0.6068916423254292
50,reg,iforest,mean,0.6792017801427304
50,reg,iforest,interpolation,0.6319795328815414
50,clf,z,drop,0.8892493049119555
50,clf,z,locf,0.7557575757575757
50,clf,z,mean,0.7830303030303031
50,clf,z,interpolation,0.7748484848484849
50,clf,lof,drop,0.8626081170991351
50,clf,lof,locf,0.8318181818181818
50,clf,lof,mean,0.8354545454545454
50,clf,lof,interpolation,0.8369696969696969
50,clf,iforest,drop,0.8627648839556004
50,clf,iforest,locf,0.8303030303030303
50,clf,iforest,mean,0.833939393939394
50,clf,iforest,interpolation,0.8312121212121212
50,reg,z,drop,0.804042345417689
50,reg,z,locf,0.360906692448657
50,reg,z,mean,0.5210349200353079
50,reg,z,interpolation,0.3925344460957511
50,reg,lof,drop,0.7518535973425382
50,reg,lof,locf,0.6336999387633695
50,reg,lof,mean,0.6867399644721444
50,reg,lof,interpolation,0.6406261405880261
50,reg,iforest,drop,0.7540707900487283
50,reg,iforest,locf,0.626048770800927
50,reg,iforest,mean,0.6726124935798252
50,reg,iforest,interpolation,0.6273362200117978
50,clf,z,drop,0.8795569912321182
50,clf,z,locf,0.7612121212121212
50,clf,z,mean,0.8000000000000002
50,clf,z,interpolation,0.7863636363636365
50,clf,lof,drop,0.8645867905741785
50,clf,lof,locf,0.8278787878787879
50,clf,lof,mean,0.8436363636363636
50,clf,lof,interpolation,0.8421212121212122
50,clf,iforest,drop,0.86209216279852
50,clf,iforest,locf,0.8318181818181818
50,clf,iforest,mean,0.8360606060606062
50,clf,iforest,interpolation,0.8357575757575758
50,reg,z,drop,0.80158849474489
50,reg,z,locf,0.3531877050185609
50,reg,z,mean,0.5228282980819913
50,reg,z,interpolation,0.3895398736327962
50,reg,lof,drop,0.7492505563463185
50,reg,lof,locf,0.6459326652897233
50,reg,lof,mean,0.6930936199176984
50,reg,lof,interpolation,0.6554697065778992
50,reg,iforest,drop,0.7538478477774424
50,reg,iforest,locf,0.5971288233097145
50,reg,iforest,mean,0.6747931126214453
50,reg,iforest,interpolation,0.6176842850993085
50,clf,z,drop,0.8759259259259259
50,clf,z,locf,0.7551515151515151
50,clf,z,mean,0.7912121212121213
50,clf,z,interpolation,0.7709090909090909
50,clf,lof,drop,0.8645076007931263
50,clf,lof,locf,0.8369696969696969
50,clf,lof,mean,0.8393939393939394
50,clf,lof,interpolation,0.8403030303030303
50,clf,iforest,drop,0.8654753877275794
50,clf,iforest,locf,0.813939393939394
50,clf,iforest,mean,0.8263636363636364
50,clf,iforest,interpolation,0.83
